,logLikelihood,Gene,AccNum
4953,-21.987610985439208,TPP1,NM_000391
4954,-21.987702832038984,TMF1,NM_007114
4955,-21.990027364787025,MACROD1,NM_014067
4956,-21.99005230604143,CAP1,NM_001350479
4957,-21.99006819858993,SERTAD1,NM_013376
4958,-21.990315325484474,REEP3,NM_001001330
4959,-21.990429506987066,XRN1,NM_019001
4960,-21.991402566368436,FANCC,NM_000136
4961,-21.9915229154387,RPL36AL,NM_001001
4962,-21.993201060042953,ZNF318,NM_014345
4963,-21.99399142411758,ZFR,NM_016107
4964,-21.994508360338433,ILK,NM_001014795
4965,-21.994726129187942,TMEM260,NM_017799
4966,-21.994878763502275,TMCC2,NM_014858
4967,-21.996354258087898,HADHA,NM_000182
4968,-21.996468597512305,CUL1,NM_003592
4969,-21.9969821418004,SETD5,NM_001349451
4970,-21.997794477652093,PINX1,NM_017884
4971,-22.00175706440701,DDX11,NM_030653
4972,-22.003304265778272,ENPP3,NM_005021
4973,-22.00577865511924,CENPM,NM_001304372
4974,-22.006084730589784,PNRC2,NM_017761
4975,-22.006408246483655,MSH5,NM_002441
4976,-22.006939112720715,ITPKB,NM_002221
4977,-22.007324055693964,ANKMY2,NM_020319
4978,-22.007375056711233,HECTD1,NM_015382
4979,-22.00916175321297,C1orf109,NM_001350761
4980,-22.009927115831424,KDELR1,NM_006801
4981,-22.01522011644387,EXOSC10,NM_001001998
4982,-22.0154630494395,RECQL5,NM_004259
4983,-22.017331455383086,DXO,NM_005510
4984,-22.018323706955837,ZNF100,NM_173531
4985,-22.018738994811482,RNF146,NM_001242844
4986,-22.019244702476225,POLR2B,NM_001303269
4987,-22.019863127982017,TOB2,NM_016272
4988,-22.020548351768085,XRRA1,NM_182969
4989,-22.02112135875459,EIF4H,NM_022170
4990,-22.02264665169019,RALGDS,NM_006266
4991,-22.023107299534878,PRMT7,NM_001351143
4992,-22.023435884165938,LSM11,NM_173491
4993,-22.02461221244663,TNFSF9,NM_003811
4994,-22.026256377502126,ARVCF,NM_001670
4995,-22.0266944608349,SRR,NM_021947
4996,-22.027631259489006,CFLAR,NM_001351590
4997,-22.028528239841837,OTUD5,NM_017602
4998,-22.02861048112965,SEC61B,NM_006808
4999,-22.029176478909875,SSR2,NM_003145
5000,-22.030214127520413,TMEM242,NM_018452
5001,-22.032050876887336,DMTN,NM_001978
5002,-22.033494306895797,LLGL1,NM_004140
5003,-22.033611289347203,EID2,NM_153232
5004,-22.034061642772524,TREX1,NM_016381
5005,-22.035575704471604,ZFAND2B,NM_138802
5006,-22.036144763164522,SLC37A2,NM_198277
5007,-22.037209526611083,RNF166,NM_001171816
5008,-22.038510261914627,ATG7,NM_001349232
5009,-22.039205628875187,CCT2,NM_001198842
5010,-22.041495368112543,PRRC2B,NM_013318
5011,-22.043391298334416,UQCRB,NM_001254752
5012,-22.044883933898472,ST6GALNAC6,NM_013443
5013,-22.045417455876198,SLC35C2,NM_001281460
5014,-22.045491501834682,PKNOX1,NM_004571
5015,-22.045631155709287,GMEB1,NM_006582
5016,-22.046379116299565,SLC20A1,NM_005415
5017,-22.047420882587733,PTOV1,NM_001305108
5018,-22.047687946616644,ATRAID,NM_080592
5019,-22.0478760708352,MGAT4B,NM_054013
5020,-22.048169199270493,SLC2A13,NM_052885
5021,-22.04840898768533,HBP1,NM_012257
5022,-22.050620500247188,MR1,NM_001531
5023,-22.051815357898285,ZFHX3,NM_006885
5024,-22.05245541952515,MRPL52,NM_181304
5025,-22.05512393509019,TMEM141,NM_032928
5026,-22.055955463012342,HMGB2,NM_002129
5027,-22.056014522592967,GEMIN2,NM_003616
5028,-22.056233703200064,RCC1,NM_001048199
5029,-22.05919225776414,RSRC2,NM_023012
5030,-22.06262433246036,KCMF1,NM_020122
5031,-22.06265917126183,KDM2A,NM_012308
5032,-22.063425079287825,BAD,NM_004322
5033,-22.063546177846824,CSRNP1,NM_001320559
5034,-22.063743294237323,AFF1,NM_001313959
5035,-22.064117189662834,EIF2AK2,NM_002759
5036,-22.06576988848092,SH3BGRL,NM_003022
5037,-22.066099593452623,CD53,NM_001040033
5038,-22.067948582573315,JADE1,NM_001287439
5039,-22.06899386774547,CEPT1,NM_001007794
5040,-22.069247836999647,HIST1H1C,NM_005319
5041,-22.07044163893053,HIST1H2AL,NM_003511
5042,-22.07052160510703,XBP1,NM_005080
5043,-22.07058973924897,USP36,NM_001321291
5044,-22.072709765547284,IL6ST,NM_002184
5045,-22.073650443499115,POLR2K,NM_005034
5046,-22.073829590828016,BOLA1,NM_001321026
5047,-22.075989505322436,ZNF791,NM_153358
5048,-22.07705352537816,RC3H1,NM_001300850
5049,-22.078593354497542,TMEM14B,NM_001286488
5050,-22.07873007577884,ZNF45,NM_003425
5051,-22.084412512453873,ZNF3,NM_001278284
5052,-22.08674686718154,STX7,NM_001326578
5053,-22.08696797498252,TATDN1,NM_001317889
5054,-22.089542722042733,NOSIP,NM_015953
5055,-22.091411809875037,FYB1,NM_001349333
5056,-22.09174384510684,UCP2,NM_003355
5057,-22.09175878978595,CEP68,NM_015147
5058,-22.092004062924683,RBM41,NM_001324243
5059,-22.092162456089675,MAT2B,NM_182796
5060,-22.092200293246975,TMEM63B,NM_001318792
5061,-22.0923527942151,CEP350,NM_014810
5062,-22.098226934375518,LIMK2,NM_016733
5063,-22.098338011021383,CAPZB,NM_001206541
5064,-22.099377055003842,RFX3,NM_134428
5065,-22.099433664956006,SLC26A6,NM_001040454
5066,-22.10216681317269,NAA38,NM_032356
5067,-22.103021931213313,GZF1,NM_001317012
5068,-22.108281133545454,ZBTB40,NM_001083621
5069,-22.108887256659607,LRPPRC,NM_133259
5070,-22.109036395490453,PCM1,NM_001352650
5071,-22.110311152966066,NXT1,NM_013248
5072,-22.111274128771345,SFMBT1,NM_016329
5073,-22.11194491914485,HIST3H2A,NM_033445
5074,-22.112014414514267,EBP,NM_006579
5075,-22.114568404219263,GTF2H5,NM_207118
5076,-22.115169109106084,HSPA9,NM_004134
5077,-22.115795361705633,CHKA,NM_001277
5078,-22.11730677546433,WIPF2,NM_133264
5079,-22.117414359885302,IFNAR1,NM_000629
5080,-22.11807846497003,COMMD3,NM_012071
5081,-22.118304278694687,ARHGAP30,NM_001025598
5082,-22.118813272403987,EIF2S1,NM_004094
5083,-22.1196775114816,PSMC4,NM_006503
5084,-22.12073068086783,RBM5,NM_005778
5085,-22.122858620202937,CNP,NM_001330216
5086,-22.122897569626357,SAYSD1,NM_001304793
5087,-22.124257847843293,TEX2,NM_018469
5088,-22.12782108328466,MCEE,NM_032601
5089,-22.129085954429648,FANCF,NM_022725
5090,-22.129444945506357,DHX38,NM_014003
5091,-22.129636517665386,TUSC1,NM_001004125
5092,-22.129903978092035,VAMP3,NM_004781
5093,-22.131141426419283,PIGM,NM_145167
5094,-22.131926473068706,RPL34,NM_033625
5095,-22.13250298384796,RABGEF1,NM_001287060
5096,-22.13322655693518,LGALS1,NM_002305
5097,-22.13395934241306,RNF123,NM_022064
5098,-22.13401254996661,HIVEP1,NM_002114
5099,-22.136028607684516,CNOT9,NM_001271634
5100,-22.136496936484566,RBMS1,NM_016836
5101,-22.137017951102077,EPSTI1,NM_001002264
5102,-22.13814865978195,ZBTB21,NM_001320731
5103,-22.13883599434175,SIN3A,NM_001145358
5104,-22.139474521777267,ZBTB17,NM_001287603
5105,-22.14046439093474,WSB1,NM_015626
5106,-22.141100044389383,CTSG,NM_001911
5107,-22.14286886039095,E2F3,NM_001949
5108,-22.144920136424368,EVI5,NM_001350197
5109,-22.1455916236257,CTIF,NM_001142397
5110,-22.147412906597804,CTSA,NM_001127695
5111,-22.14796545651798,COMMD2,NM_016094
5112,-22.14828730726183,IRAK1BP1,NM_001010844
5113,-22.149847152325197,CREBRF,NM_153607
5114,-22.150358870013,CFD,NM_001317335
5115,-22.1503898658163,TIMM10,NM_012456
5116,-22.15141149267266,HPS4,NM_001349898
5117,-22.15294518406892,MSI2,NM_138962
5118,-22.15295000915065,AHDC1,NM_001029882
5119,-22.153683404996396,EZR,NM_003379
5120,-22.15440852817784,PKLR,NM_000298
5121,-22.15521473676423,TTC32,NM_001008237
5122,-22.155658222451315,RRM2,NM_001165931
5123,-22.156831640562086,SAAL1,NM_138421
5124,-22.156840040715682,SLFN13,NM_144682
5125,-22.156840040715682,SLFN11,NM_001104587
5126,-22.15759817779294,TMEM94,NM_001321149
5127,-22.15795586614883,SESTD1,NM_178123
5128,-22.161412628415395,TMLHE,NM_018196
5129,-22.161653318016963,EML2,NM_001193268
5130,-22.162640068800144,TMEM219,NM_001083613
5131,-22.162695478507302,GMFG,NM_004877
5132,-22.163038766426133,VCP,NM_001354928
5133,-22.16463438465806,DGLUCY,NM_001286470
5134,-22.164678810998662,DGKA,NM_001351034
5135,-22.16522849500185,NRDE2,NM_017970
5136,-22.165788961481425,RBMX2,NM_016024
5137,-22.167222994643062,ITPK1,NM_014216
5138,-22.168257195532394,SQOR,NM_021199
5139,-22.169470215032568,MCM2,NM_004526
5140,-22.16988065093767,HEXB,NM_001292004
5141,-22.171151218075757,WDR55,NM_017706
5142,-22.172498964368504,ESPL1,NM_012291
5143,-22.173026628781656,SCARB2,NM_005506
5144,-22.17368695259718,ZFYVE1,NM_021260
5145,-22.17394382450158,HMGA1,NM_145901
5146,-22.174826577225495,ARHGAP18,NM_033515
5147,-22.175460693379613,SKA3,NM_145061
5148,-22.176123819526655,LIN37,NM_019104
5149,-22.17627476267377,MRPS22,NM_020191
5150,-22.177019849312202,METTL4,NM_022840
5151,-22.17886674813207,HIPK1,NM_198268
5152,-22.178965642096774,NR2C1,NM_003297
5153,-22.17978221069815,STAT3,NM_139276
5154,-22.181242094504366,APOL6,NM_030641
5155,-22.181873302753953,CCHCR1,NM_001105564
5156,-22.18195622662895,NELFA,NM_005663
5157,-22.183078739632222,CBFA2T2,NM_005093
5158,-22.18379781250613,RELT,NM_032871
5159,-22.18438226821477,PSMB1,NM_002793
5160,-22.188448593147175,JRKL,NM_003772
5161,-22.19417350984692,MGAT3,NM_002409
5162,-22.19458337986431,PCGF1,NM_032673
5163,-22.195197550126267,IRF9,NM_006084
5164,-22.19919011071459,TYW1,NM_018264
5165,-22.20007522219489,BRAF,NM_001354609
5166,-22.201039495730058,CTSB,NM_147780
5167,-22.201213397674262,ITPR1,NM_001168272
5168,-22.201507280456248,ZNF7,NM_001349809
5169,-22.202489028155856,CSTF2,NM_001306206
5170,-22.202621035333063,DLC1,NM_182643
5171,-22.20399904570744,ARPC5,NM_001270439
5172,-22.204575361885894,ALAD,NM_001003945
5173,-22.208401780228417,CENPL,NM_001127181
5174,-22.209034779454303,TNFRSF1A,NM_001346092
5175,-22.21157884508814,FKBPL,NM_022110
5176,-22.214091504919256,PRKRA,NM_001316362
5177,-22.216257424217932,LXN,NM_020169
5178,-22.216868709327304,SRP19,NM_001204199
5179,-22.217004004128416,FRA10AC1,NM_001347712
5180,-22.219057838690418,TSPYL1,NM_003309
5181,-22.221590739893763,TRAPPC13,NM_001093755
5182,-22.222449324010707,BEX4,NM_001080425
5183,-22.222449324010707,BEX1,NM_018476
5184,-22.22271719693953,USPL1,NM_001321532
5185,-22.223279411932158,CSTF2T,NM_015235
5186,-22.223968397112458,HSPA5,NM_005347
5187,-22.225773414814732,MED1,NM_004774
5188,-22.227061386261582,ALAS1,NM_000688
5189,-22.22905438244855,TMEM70,NM_001040613
5190,-22.2293544868911,FUZ,NM_001352262
5191,-22.22973365070761,AURKB,NM_001313954
5192,-22.23071195861762,GLA,NM_000169
5193,-22.233076971064243,SHOC2,NM_001324337
5194,-22.233445493220376,SNX6,NM_021249
5195,-22.236452575755106,MBD6,NM_052897
5196,-22.237798896792036,SLMAP,NM_001304420
5197,-22.237956438428935,AP1S1,NM_001283
5198,-22.238500411139373,SNX16,NM_022133
5199,-22.24065211745996,HIST2H2BE,NM_003528
5200,-22.240683354675415,WIPI2,NM_001278299
5201,-22.240834081150766,C19orf47,NM_001256440
5202,-22.24188172565326,FADS1,NM_013402
5203,-22.242644389593597,BCL2L12,NM_138639
5204,-22.24275382070987,CYP20A1,NM_177538
5205,-22.24341352395545,GNE,NM_005476
5206,-22.243775793448734,PIGL,NM_004278
5207,-22.244389839086075,ATG5,NM_004849
5208,-22.246748239746918,TIA1,NM_001351517
5209,-22.247018945350074,HLA-DPB1,NM_002121
5210,-22.249955419805865,RAB13,NM_001272038
5211,-22.250655167305805,CHMP4A,NM_014169
5212,-22.2511210630463,GTPBP10,NM_033107
5213,-22.251341336917633,STX12,NM_177424
5214,-22.252329239207985,TRPM7,NM_017672
5215,-22.252351252057434,CCDC71L,NM_175884
5216,-22.252409772846384,TRPS1,NM_014112
5217,-22.252498603105405,NUDT2,NM_001161
5218,-22.253189085743074,DHX36,NM_020865
5219,-22.254952145716935,TRMT12,NM_017956
5220,-22.256601609739747,HIPK3,NM_005734
5221,-22.256976831842522,HYLS1,NM_001134793
5222,-22.257808583386186,PHF5A,NM_032758
5223,-22.258347521690794,IFT74,NM_001349928
5224,-22.258852760705857,STX4,NM_001272095
5225,-22.260279789631124,TBCC,NM_003192
5226,-22.260867701480542,TXNDC17,NM_032731
5227,-22.262003563020663,OTUD7B,NM_020205
5228,-22.262158321781317,SPC25,NM_020675
5229,-22.26477669095045,EYA3,NM_001990
5230,-22.265245679204945,METTL14,NM_020961
5231,-22.265277002693917,STAT5B,NM_012448
5232,-22.267000979312,SLC25A42,NM_178526
5233,-22.26769879610528,DSCR3,NM_001331022
5234,-22.26782959794994,PIK3R1,NM_181523
5235,-22.269068560444744,PRG2,NM_001302927
5236,-22.2701018558177,NFE2L2,NM_001145412
5237,-22.270154632085326,LPCAT3,NM_005768
5238,-22.273645469425844,SPOPL,NM_001001664
5239,-22.27370069418787,GRB2,NM_002086
5240,-22.275475866509403,ZC3H7A,NM_014153
5241,-22.27559341496377,KIF24,NM_194313
5242,-22.27628253979667,TUBA4A,NM_001278552
5243,-22.276929499782952,SLU7,NM_006425
5244,-22.277647597584043,MCRS1,NM_006337
5245,-22.278179444443378,ATP5MD,NM_001206427
5246,-22.27821986622296,TM7SF3,NM_016551
5247,-22.278482261481468,NOL12,NM_024313
5248,-22.27956081388461,ING1,NM_198219
5249,-22.280595382182664,INIP,NM_001329585
5250,-22.280718118105426,H3F3C,NM_001013699
5251,-22.280718118105426,H3F3B,NM_005324
5252,-22.281153511713022,FPGS,NM_001018078
5253,-22.28145933804158,RNF113A,NM_006978
5254,-22.281667197918626,SYF2,NM_015484
5255,-22.2829467428822,IKZF5,NM_001271840
5256,-22.283701877612703,WDR6,NM_001320546
5257,-22.284287816781834,ZFYVE16,NM_001105251
5258,-22.287049581083597,HIST1H2AH,NM_080596
5259,-22.287152288679913,ATAD2,NM_014109
5260,-22.287159129602077,SMARCA2,NM_003070
5261,-22.287495317642076,SLC25A5,NM_001152
5262,-22.288409093273668,ZNF564,NM_144976
5263,-22.290487645150503,SPTBN1,NM_003128
5264,-22.290519931076396,MKL1,NM_001282662
5265,-22.290680747081332,KLHL7,NM_018846
5266,-22.29078131910048,ACOX1,NM_001185039
5267,-22.292172887358067,IFIT5,NM_012420
5268,-22.292265338545395,SPATS2,NM_001293285
5269,-22.292621047472796,CLEC11A,NM_002975
5270,-22.293760365906213,FARP2,NM_014808
5271,-22.294167183188925,RNF144A,NM_001349182
5272,-22.294279145190657,TCP11L2,NM_152772
5273,-22.298824467455233,MAN2A2,NM_001320977
5274,-22.29946686999587,HJURP,NM_018410
5275,-22.301731657846357,PRIM1,NM_000946
5276,-22.303398930002295,APOBEC3C,NM_014508
5277,-22.305493096330856,ZNF844,NM_001136501
5278,-22.306067217596212,TBC1D13,NM_018201
5279,-22.30640714147766,PABPC3,NM_030979
5280,-22.30652724638704,SEPT2,NM_001008491
5281,-22.30715697271589,SPIN4,NM_001012968
5282,-22.308404420218398,ZNF701,NM_001172655
5283,-22.313610804433075,ZNF101,NM_033204
5284,-22.314564873559174,ZC3H7B,NM_017590
5285,-22.315378221529233,PRNP,NM_000311
5286,-22.31743096129983,FAM193A,NM_001256666
5287,-22.31753169546508,BAZ2A,NM_001351156
5288,-22.317774117006035,CEBPB,NM_005194
5289,-22.320228900100048,ZNF266,NM_006631
5290,-22.321742719416505,RNASE2,NM_002934
5291,-22.322127930935,TUBA1B,NM_006082
5292,-22.322324868564092,NCBP2,NM_001308036
5293,-22.323220717670107,LRRC8C,NM_032270
5294,-22.3237373150706,PGM3,NM_001199917
5295,-22.32377246442091,INTS12,NM_020395
5296,-22.324336245094965,S100A10,NM_002966
5297,-22.324710540013886,ITGAL,NM_002209
5298,-22.32529485370817,NCAPH,NM_015341
5299,-22.325505678183617,DAD1,NM_001344
5300,-22.328283195260024,NUSAP1,NM_016359
5301,-22.329031779552086,ATF6,NM_007348
5302,-22.329572850875387,ZNF224,NM_001321645
5303,-22.3307443768743,WDR19,NM_025132
5304,-22.331131820863867,DYM,NM_001353214
5305,-22.33148490773218,PPP1R8,NM_138558
5306,-22.332409256694998,IK,NM_006083
5307,-22.333643854776778,SLC39A11,NM_001352691
5308,-22.33707133646885,MIOS,NM_019005
5309,-22.342244247820457,SETMAR,NM_006515
5310,-22.34400948729763,RAD1,NM_002853
5311,-22.344292384474237,SS18L1,NM_001301778
5312,-22.346050181959676,PCNX4,NM_001330177
5313,-22.34623601086388,IVD,NM_001354599
5314,-22.34655558515078,EIF4A2,NM_001967
5315,-22.350480973948542,PPP6R3,NM_001352379
5316,-22.353261425402582,SNRNP70,NM_003089
5317,-22.355202588444538,DSN1,NM_001145316
5318,-22.35539958619607,TUBA1C,NM_001303115
5319,-22.357813984411223,ZNF227,NM_001289166
5320,-22.35822820546505,HMGCS1,NM_001330663
5321,-22.36012716366926,RANBP10,NM_001320240
5322,-22.360726331617634,ARRDC3,NM_001329670
5323,-22.361041828296475,MEPCE,NM_019606
5324,-22.36216432276754,HEMK1,NM_016173
5325,-22.36330334227782,CCNC,NM_005190
5326,-22.365285732736098,STK19,NM_032454
5327,-22.36530512442755,ANXA7,NM_004034
5328,-22.36790944058765,VPS13A,NM_033305
5329,-22.368391611906958,CLU,NM_001831
5330,-22.369137530413724,NOP16,NM_001317975
5331,-22.369654886949206,DDX18,NM_006773
5332,-22.369953340956478,GRAP2,NM_001291825
5333,-22.37129088460299,XXYLT1,NM_152531
5334,-22.37145804970511,CAMTA2,NM_001171167
5335,-22.37159107848522,GOLGA5,NM_005113
5336,-22.371920150860994,CASC4,NM_138423
5337,-22.37203727040403,MFSD4B,NM_153369
5338,-22.372087659968315,FAM111A,NM_001312909
5339,-22.372284038406505,KXD1,NM_001171948
5340,-22.372451762668213,PTPN4,NM_002830
5341,-22.373157878601187,ZNF282,NM_003575
5342,-22.374508449306326,KPNA2,NM_001320611
5343,-22.375842764678097,WDTC1,NM_001276252
5344,-22.376958088611318,NQO2,NM_001290221
5345,-22.378523790838745,STAT6,NM_001178078
5346,-22.378645523176196,UBE2T,NM_001310326
5347,-22.378714527093816,CWC27,NM_001318000
5348,-22.37871872777133,PSMA5,NM_002790
5349,-22.379868103470795,H2AFZ,NM_002106
5350,-22.380121679033508,SNRPD2,NM_004597
5351,-22.382181290927136,OGT,NM_181672
5352,-22.38290002505659,SEC14L1,NM_001204410
5353,-22.383169248098962,MINDY3,NM_024948
5354,-22.383233737870377,SPTAN1,NM_001130438
5355,-22.384449677834233,GTPBP1,NM_004286
5356,-22.38482057162857,LTN1,NM_015565
5357,-22.384828133082447,GOLGA1,NM_002077
5358,-22.385966559822723,MRPS17,NM_015969
5359,-22.386272336609583,MAP2K3,NM_001316332
5360,-22.38678155788572,DAG1,NM_001165928
5361,-22.389659063369532,CLIC2,NM_001289
5362,-22.391411436332564,ETV3,NM_001145312
5363,-22.391643015186663,HIC2,NM_015094
5364,-22.39198666834747,USP10,NM_001272075
5365,-22.39274819277074,TFB2M,NM_022366
5366,-22.39325655486664,IMPA1,NM_001144878
5367,-22.39390399034569,CHMP2B,NM_014043
5368,-22.39498646129433,MFSD8,NM_152778
5369,-22.395636016697097,TARBP2,NM_134323
5370,-22.396175182587395,TUBB1,NM_030773
5371,-22.397088076705955,RECQL,NM_002907
5372,-22.397300998838894,WDR3,NM_006784
5373,-22.399316729890586,TSPAN13,NM_014399
5374,-22.39933461937759,CTNNBL1,NM_001281495
5375,-22.399740213656084,ZBTB39,NM_014830
5376,-22.40073149419254,BNIP2,NM_001320674
5377,-22.40118473286124,UIMC1,NM_001199297
5378,-22.402541089662027,CDKN1B,NM_004064
5379,-22.404056425138926,RBM34,NM_015014
5380,-22.40912529937452,PELP1,NM_014389
5381,-22.409837354132513,DPH1,NM_001383
5382,-22.411622583874284,ZDHHC7,NM_001145548
5383,-22.411735576266317,LRSAM1,NM_138361
5384,-22.412017863082287,TMEM123,NM_052932
5385,-22.413013643184193,DLAT,NM_001931
5386,-22.4141855020657,TMED8,NM_001346134
5387,-22.414990591128262,ELOVL6,NM_024090
5388,-22.41567241343906,SACS,NM_014363
5389,-22.41644462400831,EZH1,NM_001991
5390,-22.41745080958817,WIZ,NM_001330395
5391,-22.418007572867914,STK36,NM_015690
5392,-22.41802550351461,THG1L,NM_017872
5393,-22.418863210164957,KMT2E,NM_182931
5394,-22.419142102225525,ARIH2,NM_001349220
5395,-22.41940330514167,CCPG1,NM_004748
5396,-22.419927853676416,PHF19,NM_015651
5397,-22.420367009699742,EPOR,NM_000121
5398,-22.420571573616858,TLK2,NM_001330418
5399,-22.422117985508393,RPL3,NM_000967
5400,-22.422134742104017,DZIP3,NM_014648
5401,-22.422463845336292,DHRS7B,NM_001330159
5402,-22.423304960689276,FAM102B,NM_001010883
5403,-22.423354218539252,GOT1,NM_002079
5404,-22.424879459066112,FAM98C,NM_174905
5405,-22.425556582281313,YPEL3,NM_031477
5406,-22.426640422494927,PAPOLG,NM_022894
5407,-22.428260432283952,NUB1,NM_001243351
5408,-22.430188286085475,ADAM10,NM_001110
5409,-22.433445716319625,C5orf22,NM_018356
5410,-22.433483979534284,IFT27,NM_001177701
5411,-22.43527052869846,EMSY,NM_001300942
5412,-22.436972014185148,TMCO1,NM_001256165
5413,-22.440308255853147,RRP12,NM_015179
5414,-22.44051428277852,ETS2,NM_001256295
5415,-22.442228126015813,C11orf54,NM_001351985
5416,-22.444393143476947,USP9X,NM_001039590
5417,-22.445502159431232,UTP4,NM_032830
5418,-22.445982238841616,CLDND1,NM_001040199
5419,-22.447097501150086,SLC38A2,NM_018976
5420,-22.45087920139671,KCNAB2,NM_001199860
5421,-22.451902308455935,SUGP2,NM_001352071
5422,-22.452675149077205,CLK4,NM_020666
5423,-22.45274833153634,TRIM56,NM_030961
5424,-22.453143841108588,MRPL34,NM_023937
5425,-22.454467335071087,MADD,NM_003682
5426,-22.454895723551473,CTNS,NM_004937
5427,-22.455967693637472,SLC19A1,NM_001352510
5428,-22.457852824706094,TTC3,NM_003316
5429,-22.458026528164908,NIT2,NM_020202
5430,-22.458975613825178,TTC30B,NM_152517
5431,-22.459309570700313,PKP4,NM_003628
5432,-22.460668500997038,RPS5,NM_001009
5433,-22.46196143838261,AMOTL1,NM_130847
5434,-22.46199098800479,STYXL1,NM_001317785
5435,-22.462612016740216,ENTPD5,NM_001321988
5436,-22.46439229159922,ATP5F1B,NM_001686
5437,-22.46925935173973,TMEM18,NM_001352680
5438,-22.469611189222377,GTF3C1,NM_001520
5439,-22.46999039198612,PLAGL2,NM_002657
5440,-22.471751626148205,PTCD3,NM_017952
5441,-22.472070793965333,ACSS2,NM_001076552
5442,-22.47264369469381,SENP3,NM_015670
5443,-22.47270052708934,SF3A3,NM_006802
5444,-22.47483736834812,ZNF107,NM_016220
5445,-22.476470281518484,ANAPC15,NM_001330321
5446,-22.478135982849995,ID1,NM_181353
5447,-22.47838805831602,CDC42SE1,NM_001038707
5448,-22.478526834078206,SESN1,NM_014454
