AccNum,Efficiency
NM_001201480,81
NM_001351010,95
NM_020896,79
NM_033302,76
NM_000679,104
NM_001286449,98
NM_000678,97
NM_001293197,117
NM_001297590,86
NM_001190228,77
NM_006087,75
NM_032932,101
NM_018469,100
NM_033108,122
NM_001006634,86
NM_001142503,72
NM_018460,91
NM_018287,28
NM_001040272,78
NM_024605,NaN
NM_206966,124
NM_006804,88
NM_021020,86
NM_139171,NaN
NM_020151,80
NM_001308059,79
NM_032900,131
NM_002185,107
NM_001206541,67
NM_001304369,NaN
NM_001098821,69
NM_006688,86
NM_033223,92
NM_201553,108
NM_173536,95
NM_001037277,59
NM_138779,80
NM_012238,112
NM_001039213,102
NM_001358235,83
NM_017813,106
NM_030806,101
NM_001353361,NaN
NM_003272,82
NM_007197,112
NM_006682,89
NM_001277,79
NM_005198,98
NM_023940,80
NM_014753,82
NM_206827,58
NM_022728,106
NM_203423,80
NM_181708,104
NM_012111,102
NM_003535,NaN
NM_001031727,98
NM_152559,115
NM_012231,93
NM_001134493,121
NM_144578,77
NM_001256609,82
NM_019059,71
NM_001144769,101
NM_006944,115
NM_004415,73
NM_001243552,99
NM_030630,104
NM_001134484,95
NM_053274,114
NM_000361,92
NM_001322937,83
NM_001350255,120
NM_018364,91
NM_016356,83
NM_001321149,51
NM_014891,64
NM_145039,70
NM_001191003,73
NM_015983,125
NM_002931,93
NM_138455,85
NM_012382,118
NM_032510,91
NM_022492,126
NM_014639,82
NM_001346096,106
NM_001242672,70
NM_001294306,86
NM_001042427,70
NM_017931,107
NM_007002,103
NM_001265615,48
NM_001011719,NaN
NM_000089,103
NM_001005483,NaN
NM_152769,129
NM_001130050,110
NM_001005501,NaN
NM_021804,74
NM_001286559,134
NM_152578,77
NM_003533,113
NM_014739,100
NM_001317744,77
NM_001288713,67
NM_001352888,75
NM_033397,108
NM_015482,NaN
NM_002664,78
NM_001084393,65
NM_020311,74
NM_001136506,114
NM_001085457,102
NM_000929,92
NM_001402,87
NM_001204083,78
NM_001351527,79
NM_001958,105
NM_003326,84
NM_133459,65
NM_001348017,109
NM_001351432,108
NM_007137,78
NM_001039770,119
NM_001256171,107
NM_001289972,101
NM_014728,47
NM_001007122,81
NM_014907,59
NM_032428,NaN
NM_001018071,35
NM_001080843,86
NM_022097,100
NM_006661,86
NM_207365,92
NM_033328,100
NM_006136,124
NM_017856,106
NM_003693,94
NM_138379,77
NM_003616,51
NM_002315,95
NM_002117,71
NM_018640,92
NM_024775,88
NM_024707,100
NM_015721,66
NM_005358,74
NM_014853,95
NM_174932,NaN
NM_001114357,72
NM_001008393,98
NM_152543,113
NM_001350077,83
NM_174943,108
NM_015638,106
NM_203349,71
NM_139250,107
NM_030967,98
NM_001350531,75
NM_001001888,85
NM_020890,79
NM_006337,78
NM_024942,81
NM_152649,73
NM_005454,104
NM_001350930,83
NM_001134647,82
NM_015340,118
NM_207444,64
NM_005702,107
NM_031957,96
NM_001098504,NaN
NM_001297568,86
NM_001127649,86
NM_004398,85
NM_030653,90
NM_000166,101
NM_024009,65
NM_004004,79
NM_005268,104
NM_153212,94
NM_006773,85
NM_001110219,72
NM_133445,83
NM_138690,84
NM_152718,81
NM_001001915,NaN
NM_004947,90
NM_001330212,58
NM_002803,74
NM_002804,80
NM_006503,83
NM_001199163,78
NM_002806,NaN
NM_015052,111
NM_001287432,120
NM_001242854,108
NM_001134363,47
NM_001143804,40
NM_031217,81
NM_001206651,92
NM_152335,91
NM_001287045,67
NM_001288962,79
NM_004239,70
NM_001348322,80
NM_004237,65
NM_001348052,80
NM_007026,67
NM_031274,128
NM_018710,118
NM_001100814,113
NM_018842,79
NM_022766,100
NM_024619,76
NM_020170,99
NM_001012659,80
NM_019607,77
NM_001276367,108
NM_033445,88
NM_014059,76
NM_175055,85
NM_005740,116
NM_001201366,85
NM_004664,54
NM_004711,76
NM_004613,118
NM_022165,96
NM_003241,84
NM_001350964,121
NM_198994,100
NM_052955,NaN
NM_003700,NaN
NM_015033,90
NM_002547,97
NM_017824,77
NM_020814,68
NM_001282805,84
NM_005885,83
NM_001166373,108
NM_178450,99
NM_001286389,112
NM_012188,80
NM_001105198,117
NM_153217,77
NM_207426,NaN
NM_138396,95
NM_001009566,88
NM_022131,105
NM_014718,100
NM_003756,95
NM_018652,68
NM_003758,116
NM_013234,126
NM_016091,79
NM_006360,90
NM_002972,107
NM_006686,110
NM_018423,100
NM_003750,75
NM_001037283,74
NM_001145009,61
NM_054106,NaN
NM_001568,107
NM_003754,114
NM_003755,78
NM_152429,94
NM_031950,87
NM_005130,100
NM_003824,66
NM_031905,93
NM_018848,88
NM_015462,117
NM_024894,96
NM_022142,99
NM_024313,89
NM_152260,81
NM_001262,103
NM_000077,79
NM_001800,96
NM_000465,71
NM_001308426,119
NM_014705,96
NM_001080526,NaN
NM_018217,52
NM_001319960,79
NM_018924,107
NM_030917,83
NM_025196,118
NM_019892,48
NM_032324,134
NM_001080477,87
NM_001018137,110
NM_024632,87
NM_005155,93
NM_002513,116
NM_015235,83
NM_001007531,50
NM_152277,85
NM_001351277,86
NM_024954,89
NM_022158,52
NM_001006118,81
NM_138697,94
NM_152228,NaN
NM_152232,NaN
NM_016580,89
NM_015092,76
NM_002982,94
NM_001278669,58
NM_012340,82
NM_004555,98
NM_001136022,101
NM_006273,100
NM_002984,81
NM_001278736,93
NM_176889,99
NM_001160305,109
NM_001349021,104
NM_007240,107
NM_032133,27
NM_001030006,104
NM_001348265,105
NM_005333,102
NM_005262,98
NM_001355281,76
NM_207361,107
NM_001253876,71
NM_001142854,97
NM_001354645,91
NM_000817,102
NM_019885,104
NM_177424,97
NM_001080414,80
NM_016261,93
NM_001130143,43
NM_016175,113
NM_138689,91
NM_030949,78
NM_001004489,68
NM_033256,102
NM_014517,116
NM_002389,52
NM_001144950,84
NM_001008211,95
NM_001291366,69
NM_174910,78
NM_182539,115
NM_001218,82
NM_001202559,51
NM_020769,87
NM_203422,66
NM_001082533,75
NM_003059,80
NM_138432,92
NM_016732,72
NM_015908,99
NM_004088,61
NM_018926,NaN
NM_001330620,88
NM_016298,85
NM_032961,90
NM_181425,89
NM_001040429,95
NM_138775,74
NM_001354429,107
NM_001297701,51
NM_001289174,66
NM_017621,97
NM_001257998,104
NM_001145374,81
NM_139178,75
NM_005402,116
NM_006020,99
NM_001004463,NaN
NM_020898,87
NM_001303508,87
NM_001330404,62
NM_001099670,109
NM_024309,82
NM_001199691,75
NM_001001953,NaN
NM_001004464,NaN
NM_000224,73
NM_138446,95
NM_198275,97
NM_145663,38
NM_001261390,78
NM_012328,117
NM_006505,101
NM_052947,82
NM_004224,98
NM_001001394,76
NM_006736,109
NM_006145,101
NM_001009954,93
NM_145174,72
NM_058246,72
NM_001135005,95
NM_001317100,90
NM_174931,51
NM_001145815,96
NM_001350253,84
NM_001190158,97
NM_033081,94
NM_002256,104
NM_001123366,78
NM_018105,79
NM_002031,80
NM_001164469,74
NM_017722,68
NM_024759,115
NM_001322855,73
NM_001321424,92
NM_001031677,79
NM_001355461,87
NM_001330447,85
NM_176814,83
NM_017956,79
NM_020387,88
NM_001305654,101
NM_001130007,72
NM_000830,85
NM_001166247,86
NM_000831,102
NM_001282470,81
NM_002088,83
NM_001025930,60
NM_001127393,46
NM_198085,80
NM_016848,80
NM_001352921,75
NM_016422,119
NM_001199383,105
NM_004343,83
NM_033126,113
NM_001242844,124
NM_001304999,78
NM_002035,94
NM_005720,91
NM_002092,100
NM_007247,117
NM_013349,81
NM_007283,80
NM_002441,102
NM_000179,103
NM_001321960,79
NM_002278,102
NM_001146312,105
NM_020447,112
NM_001184940,96
NM_016579,73
NM_006409,77
NM_001357,110
NM_019035,94
NM_005283,78
NM_001161546,102
NM_022457,76
NM_020765,NaN
NM_033201,78
NM_207385,23
NM_004736,101
NM_001278624,77
NM_001184975,98
NM_001349968,71
NM_022469,108
NM_001098398,102
NM_021044,118
NM_001004753,NaN
NM_030912,91
NM_015693,119
NM_016233,86
NM_007365,97
NM_012387,120
NM_001005194,NaN
NM_207421,87
NM_020201,82
NM_032602,NaN
NM_152491,110
NM_003517,NaN
NM_031313,102
NM_025077,112
NM_182758,85
NM_173500,87
NM_001168272,84
NM_001197287,83
NM_178172,91
NM_003489,100
NM_031474,43
NM_020645,107
NM_022571,60
NM_001348152,77
NM_005500,67
NM_001318203,71
NM_001002926,114
NM_006370,97
NM_001039362,76
NM_001695,96
NM_005216,72
NM_014595,111
NM_001098801,134
NM_173814,88
NM_014466,111
NM_006778,113
NM_144674,87
NM_017632,105
NM_175856,NaN
NM_033053,134
NM_181352,71
NM_007165,76
NM_001080419,85
NM_001078171,75
NM_014834,NaN
NM_001145115,NaN
NM_033215,109
NM_152592,94
NM_005398,80
NM_001201329,70
NM_002711,69
NM_020376,95
NM_001242313,86
NM_002365,85
NM_001323342,92
NM_198722,88
NM_052945,80
NM_001287763,76
NM_015980,76
NM_199285,70
NM_017917,74
NM_001078173,70
NM_001330330,99
NM_001270643,63
NM_144635,75
NM_001031690,97
NM_182623,90
NM_018006,53
NM_001130966,99
NM_001330698,103
NM_005325,76
NM_015701,81
NM_004650,91
NM_014215,103
NM_015461,91
NM_018169,98
NM_130767,73
NM_019121,77
NM_172365,96
NM_145030,106
NM_001080407,89
NM_145017,117
NM_173518,85
NM_001166478,NaN
NM_001166415,109
NM_144702,86
NM_001195280,85
NM_001012974,103
NM_001286440,87
NM_003551,83
NM_005540,78
NM_013330,88
NM_198175,80
NM_014937,78
NM_006445,107
NM_001284286,91
NM_001135642,75
NM_016616,119
NM_001136571,55
NM_001145525,71
NM_001322244,99
NM_001195190,79
NM_144966,91
NM_178839,68
NM_198141,76
NM_017933,69
NM_001324259,96
NM_182553,102
NM_001312920,77
NM_001198807,112
NM_001300781,90
NM_152609,71
NM_024094,96
NM_001297756,102
NM_001276,98
NM_022111,111
NM_000119,88
NM_203342,117
NM_001271904,89
NM_199189,100
NM_001290189,59
NM_021163,85
NM_152401,131
NM_012435,NaN
NM_000446,118
NM_001243650,84
NM_153320,102
NM_018975,111
NM_018988,102
NM_053285,119
NM_031898,90
NM_001077621,90
NM_017966,81
NM_024667,128
NM_152415,91
NM_178011,89
NM_025225,89
NM_001353693,86
NM_001145717,NaN
NM_001098537,73
NM_001166111,61
NM_138814,86
NM_001206981,109
NM_033553,88
NM_006626,125
NM_015723,90
NM_015229,103
NM_133369,113
NM_001006109,89
NM_001193621,50
NM_005252,107
NM_020834,49
NM_032116,94
NM_001353899,71
NM_001131028,78
NM_005066,82
NM_001346315,71
NM_014924,117
NM_001204088,79
NM_015038,84
NM_001351225,75
NM_016441,107
NM_016116,81
NM_080874,76
NM_152600,74
NM_001452,100
NM_014649,114
NM_001353345,63
NM_001537,113
NM_004370,76
NM_007227,110
NM_002089,91
NM_080607,104
NM_001257378,74
NM_001317843,81
NM_001204410,89
NM_001353441,99
NM_014692,85
NM_174977,80
NM_014918,126
NM_001098616,116
NM_001297549,80
NM_080599,82
NM_001080437,NaN
NM_000575,105
NM_000576,105
NM_201653,96
NM_000852,72
NM_152420,98
NM_001316349,98
NM_001127358,121
NM_001323044,86
NM_015204,90
NM_005105,105
NM_003688,106
NM_024919,104
NM_022049,100
NM_001750,85
NM_017787,83
NM_005555,93
NM_173086,93
NM_025054,89
NM_080817,77
NM_016540,88
NM_020370,94
NM_001146265,102
NM_023915,109
NM_001667,93
NM_001320179,89
NM_001321471,78
NM_152424,96
NM_000754,81
NM_016312,86
NM_001286811,NaN
NM_152735,74
NM_004526,103
NM_080660,114
NM_003813,124
NM_003814,60
NM_003812,93
NM_001324418,114
NM_001324094,79
NM_005773,108
NM_001278125,92
NM_014265,100
NM_007375,75
NM_001562,99
NM_013371,85
NM_001185095,85
NM_001144954,114
NM_001039569,107
NM_000561,76
NM_001142368,76
NM_001354992,73
NM_000850,100
NM_172175,56
NM_001352684,71
NM_004720,74
NM_001166108,86
NM_001350213,81
NM_021992,81
NM_001260486,85
NM_000226,80
NM_199321,98
NM_138367,118
NM_003632,34
NM_015101,110
NM_001308395,74
NM_001033,99
NM_003594,78
NM_001010977,66
NM_002302,87
NM_012152,106
NM_017884,79
NM_016618,75
NM_001129,113
NM_002073,99
NM_001003793,83
NM_153207,91
NM_006647,91
NM_175857,99
NM_001278539,98
NM_005260,114
NM_020634,92
NM_016204,86
NM_001492,83
NM_001286789,86
NM_001001557,66
NM_001236,86
NM_001190708,69
NM_002208,74
NM_001135865,72
NM_001310148,72
NM_001282524,72
NM_001287251,67
NM_001310136,NaN
NM_001206673,77
NM_001876,125
NM_001199752,105
NM_152245,124
NM_001008566,80
NM_001320698,125
NM_004034,86
NM_003596,87
NM_003568,78
NM_001271702,108
NM_015650,98
NM_020780,76
NM_001278595,84
NM_005915,81
NM_006739,88
NM_032873,108
NM_001285986,90
NM_001304794,87
NM_153216,108
NM_001320479,95
NM_001354118,108
NM_174976,97
NM_001320466,104
NM_003584,62
NM_007207,73
NM_017696,105
NM_001281521,91
NM_001142298,116
NM_022644,115
NM_001317,112
NM_005767,92
NM_173523,85
NM_015630,81
NM_025209,78
NM_032137,63
NM_016126,89
NM_152533,76
NM_001143975,NaN
NM_003396,92
NM_003395,110
NM_012453,76
NM_001135187,113
NM_152722,98
NM_002355,104
NM_173358,85
NM_005636,80
NM_021015,85
NM_003147,85
NM_021014,84
NM_206933,90
NM_001278691,85
NM_002202,97
NM_145805,32
NM_018270,98
NM_018490,68
NM_182687,96
NM_015382,93
NM_001163629,102
NM_001204517,101
NM_001348075,52
NM_021201,123
NM_001039464,119
NM_023945,91
NM_000139,70
NM_006138,112
NM_152866,100
NM_003441,77
NM_001300778,86
NM_003442,104
NM_001105537,91
NM_016571,89
NM_033212,90
NM_016586,119
NM_007145,84
NM_001348424,87
NM_000098,80
NM_004949,62
NM_024423,104
NM_004948,99
NM_001077711,81
NM_007018,92
NM_002862,97
NM_182971,69
NM_004074,91
NM_012429,83
NM_002863,112
NM_001146339,NaN
NM_012393,73
NM_017541,77
NM_000636,102
NM_001122665,71
NM_001199534,84
NM_000454,114
NM_025258,103
NM_007114,79
NM_001272046,85
NM_001278651,99
NM_022834,88
NM_012342,75
NM_018385,96
NM_000639,94
NM_021614,92
NM_002248,103
NM_020690,107
NM_001321047,102
NM_001322015,109
NM_001136262,79
NM_001080397,70
NM_138394,71
NM_152573,80
NM_001012515,78
NM_003090,83
NM_024812,118
NM_001348,71
NM_005545,112
NM_001281444,92
NM_002447,78
NM_006823,92
NM_175907,82
NM_001271733,NaN
NM_015399,74
NM_021150,101
NM_001316951,97
NM_006996,61
NM_025243,77
NM_001352510,97
NM_033124,65
NM_020202,108
NM_001185092,55
NM_001353160,90
NM_001267723,73
NM_004514,92
NM_152591,90
NM_017885,71
NM_173555,86
NM_002272,111
NM_015621,118
NM_025214,102
NM_181724,71
NM_024660,96
NM_015409,128
NM_024813,99
NM_001258217,77
NM_173619,73
NM_001294314,93
NM_032256,109
NM_001256293,95
NM_025185,111
NM_152519,95
NM_016651,81
NM_001243186,NaN
NM_005645,121
NM_053002,128
NM_080670,83
NM_017945,77
NM_006416,93
NM_001282651,97
NM_012243,92
NM_001353432,80
NM_001331100,80
NM_001330637,95
NM_001134420,74
NM_003818,109
NM_001025195,90
NM_001973,67
NM_201594,69
NM_017622,90
NM_017419,87
NM_018674,71
NM_014613,103
NM_020039,81
NM_001172818,80
NM_020321,86
NM_001199917,92
NM_001014831,98
NM_003742,88
NM_012089,81
NM_017413,90
NM_001352,115
NM_001100600,95
NM_005146,98
NM_001024401,87
NM_031442,125
NM_018843,66
NM_001321298,67
NM_000304,103
NM_145305,119
NM_001286184,70
NM_001278251,24
NM_138773,99
NM_001350877,79
NM_001349335,102
NM_139286,103
NM_001242758,135
NM_004661,111
NM_001008712,96
NM_002148,83
NM_001284406,115
NM_001278209,99
NM_006224,74
NM_001303513,70
NM_001168468,79
NM_012369,72
NM_004298,78
NM_032735,106
NM_017682,NaN
NM_001139443,61
NM_194282,94
NM_001024674,91
NM_001100418,113
NM_153274,96
NM_001185118,127
NM_003119,97
NM_001004452,NaN
NM_001206572,90
NM_020777,NaN
NM_014978,80
NM_001316311,84
NM_004927,92
NM_001352252,75
NM_183373,101
NM_001146188,86
NM_032288,99
NM_001077706,79
NM_020950,78
NM_003869,91
NM_004123,81
NM_001136195,67
NM_012470,73
NM_002270,72
NM_024865,76
NM_006583,118
NM_000424,74
NM_017425,91
NM_002746,118
NM_032883,79
NM_002748,117
NM_139033,98
NM_001331029,105
NM_017607,84
NM_139046,91
NM_139069,101
NM_001320833,88
NM_022034,77
NM_004906,105
NM_005583,62
NM_001258406,NaN
NM_178456,109
NM_016529,95
NM_001167902,79
NM_005554,93
NM_001277333,89
NM_207419,104
NM_001123385,95
NM_213599,102
NM_138401,88
NM_014065,106
NM_144992,78
NM_001244676,98
NM_024838,87
NM_173615,61
NM_001139457,90
NM_002986,100
NM_005408,98
NM_032962,79
NM_032965,96
NM_021639,131
NM_001282169,51
NM_002988,113
NM_207429,81
NM_001136105,99
NM_019852,88
NM_022840,89
NM_014168,88
NM_152396,106
NM_176884,103
NM_012448,100
NM_001288718,118
NM_176882,123
NM_001031734,100
NM_176887,NaN
NM_001204803,92
NM_153221,112
NM_001358410,NaN
NM_001005181,43
NM_001012970,117
NM_001258329,93
NM_001142730,NaN
NM_001004460,NaN
NM_153033,82
NM_207186,97
NM_001142569,79
NM_198404,72
NM_001350761,108
NM_017634,85
NM_198353,110
NM_153289,99
NM_001001920,NaN
NM_005715,82
NM_001001891,75
NM_001177483,126
NM_145054,81
NM_032129,103
NM_001127701,82
NM_004967,98
NM_001085,88
NM_001289032,79
NM_013320,113
NM_005334,111
NM_001321731,33
NM_175739,117
NM_001282190,58
NM_001278081,56
NM_001261463,91
NM_001349513,72
NM_024955,104
NM_017547,78
NM_015166,93
NM_001243756,71
NM_000095,69
NM_001100619,NaN
NM_031215,134
NM_016649,78
NM_015974,108
NM_001004717,NaN
NM_017578,114
NM_001278614,85
NM_153713,78
NM_001001414,78
NM_199244,NaN
NM_001126334,70
NM_001085476,70
NM_012184,88
NM_001313692,105
NM_199135,70
NM_018995,88
NM_172311,77
NM_018026,102
NM_001100913,91
NM_000107,106
NM_001080444,121
NM_014963,67
NM_013271,107
NM_006768,67
NM_001321532,105
NM_001171816,75
NM_152470,83
NM_001256720,123
NM_001098638,114
NM_152617,120
NM_001008777,117
NM_001278597,62
NM_212557,83
NM_001144967,105
NM_001353645,77
NM_014007,79
NM_014155,89
NM_001316978,118
NM_025224,91
NM_145166,76
NM_005341,71
NM_002613,90
NM_001033113,98
NM_001170820,86
NM_020747,95
NM_013245,101
NM_001164407,113
NM_144601,72
NM_007286,68
NM_016449,81
NM_025099,125
NM_004199,96
NM_182904,98
NM_012404,NaN
NM_001346401,39
NM_006401,76
NM_054112,91
NM_006305,77
NM_001258012,112
NM_144642,66
NM_182581,66
NM_001166246,37
NM_001159524,NaN
NM_001242804,79
NM_000353,76
NM_006582,102
NM_001330665,99
NM_032536,102
NM_001287385,80
NM_032194,74
NM_001105251,86
NM_015120,76
NM_001303465,73
NM_001100910,80
NM_207303,81
NM_181462,124
NM_024026,98
NM_019051,123
NM_016497,117
NM_181304,89
NM_053050,95
NM_001923,86
NM_006288,94
NM_001545,127
NM_001355237,82
NM_001001712,83
NM_024653,105
NM_145271,89
NM_024911,96
NM_001171796,92
NM_001144032,85
NM_033196,78
NM_032717,82
NM_178558,75
NM_138286,82
NM_001304763,90
NM_152373,95
NM_018229,105
NM_001160042,71
NM_001171948,73
NM_002588,79
NM_018928,NaN
NM_018929,NaN
NM_152558,102
NM_147686,86
NM_153208,113
NM_024690,44
NM_001135091,108
NM_001031715,117
NM_033049,93
NM_001145304,71
NM_014061,73
NM_001004486,NaN
NM_001286117,77
NM_001276252,98
NM_001001411,90
NM_001005171,100
NM_001304473,75
NM_032796,100
NM_001346914,90
NM_021146,95
NM_031917,83
NM_001145860,77
NM_001258284,NaN
NM_014495,108
NM_012098,90
NM_004673,101
NM_000641,83
NM_001004453,NaN
NM_001242336,72
NM_004109,104
NM_005430,98
NM_006565,77
NM_054016,71
NM_004995,79
NM_001349977,96
NM_005941,108
NM_016155,81
NM_002425,100
NM_005940,92
NM_170604,89
NM_001133,95
NM_015375,76
NM_000030,106
NM_001317094,63
NM_002429,90
NM_001042506,111
NM_019111,121
NM_001346765,108
NM_001318245,119
NM_005807,96
NM_006093,108
NM_001302927,103
NM_016423,52
NM_001005173,103
NM_181521,83
NM_001199535,72
NM_130902,52
NM_006741,78
NM_014330,105
NM_001261424,76
NM_032192,65
NM_002054,95
NM_133267,86
NM_001290117,74
NM_178174,102
NM_181832,98
NM_001042492,125
NM_152641,96
NM_173080,79
NM_004990,79
NM_000386,76
NM_138477,114
NM_000564,77
NM_198153,121
NM_181840,NaN
NM_001040057,66
NM_001135111,93
NM_001171110,86
NM_006033,86
NM_024643,92
NM_138317,90
NM_015261,86
NM_021959,113
NM_002714,110
NM_001005234,NaN
NM_001330540,97
NM_006658,36
NM_001172132,72
NM_032843,83
NM_001286400,51
NM_001099858,100
NM_024067,90
NM_006502,107
NM_005959,91
NM_020209,123
NM_000355,80
NM_001300883,57
NM_001001661,95
NM_001122962,87
NM_001271620,78
NM_001329517,79
NM_006065,86
NM_020709,102
NM_000333,72
NM_018215,82
NM_002973,66
NM_004993,76
NM_182498,97
NM_015500,97
NM_003578,73
NM_024329,94
NM_003101,73
NM_001002918,NaN
NM_001098407,84
NM_001308174,63
NM_020762,77
NM_175885,111
NM_001014979,95
NM_001243537,85
NM_024656,97
NM_003836,97
NM_206539,84
NM_001300968,85
NM_020893,82
NM_001039374,87
NM_001282544,74
NM_003979,129
NM_001013635,64
NM_022036,57
NM_001321829,83
NM_006156,103
NM_033088,80
NM_144643,116
NM_001195223,58
NM_139248,78
NM_001081455,102
NM_152905,116
NM_005445,112
NM_001042550,124
NM_014499,97
NM_001002800,81
NM_022788,102
NM_176894,89
NM_006820,74
NM_001306141,69
NM_032293,71
NM_198281,68
NM_145247,87
NM_002364,85
NM_198149,77
NM_001039479,89
NM_052880,93
NM_000396,95
NM_052899,68
NM_145251,72
NM_001306082,98
NM_080865,123
NM_024589,113
NM_145804,101
NM_001003679,100
NM_000097,108
NM_006900,58
NM_001159740,93
NM_020137,118
NM_014464,82
NM_001321122,67
NM_001289912,76
NM_002344,99
NM_001004127,116
NM_024105,120
NM_001257231,50
NM_001305242,33
NM_001330210,51
NM_018343,81
NM_003831,70
NM_001010939,98
NM_001348194,75
NM_001329953,85
NM_033386,115
NM_182924,106
NM_006406,83
NM_015214,83
NM_020663,96
NM_003860,105
NM_178477,79
NM_014999,117
NM_001348203,91
NM_002172,113
NM_012134,77
NM_198271,72
NM_015423,18
NM_001199303,52
NM_016633,110
NM_001348002,62
NM_001184998,37
NM_018184,116
NM_138795,115
NM_032144,85
NM_024612,55
NM_000895,73
NM_001024679,NaN
NM_001320421,127
NM_001288951,124
NM_001145176,NaN
NM_001001960,NaN
NM_006365,83
NM_004130,96
NM_001164716,79
NM_001127212,84
NM_003918,91
NM_001297733,77
NM_001286205,71
NM_000474,100
NM_001344,89
NM_057179,65
NM_001353683,32
NM_053024,123
NM_001031665,92
NM_000458,85
NM_002484,76
NM_001205220,81
NM_001190986,56
NM_003296,114
NM_199346,80
NM_001098411,84
NM_001330285,86
NM_017983,69
NM_001007538,82
NM_173662,114
NM_001080505,81
NM_182497,94
NM_001243533,86
NM_001005519,NaN
NM_014439,88
NM_152456,75
NM_001032282,80
NM_001308078,72
NM_033439,93
NM_001080998,99
NM_173484,89
NM_001472,84
NM_024059,76
NM_006458,91
NM_173629,31
NM_001324393,78
NM_001353438,96
NM_153363,78
NM_033017,79
NM_203297,92
NM_032783,76
NM_033259,76
NM_018584,85
NM_001003818,84
NM_014611,70
NM_001358438,NaN
NM_182828,59
NM_178549,75
NM_004716,57
NM_001347830,110
NM_152585,81
NM_173174,89
NM_001278577,58
NM_001320446,76
NM_001343,92
NM_021080,90
NM_178498,82
NM_172364,59
NM_006496,81
NM_006389,112
NM_018373,86
NM_001355514,99
NM_001145354,51
NM_021937,104
NM_022052,81
NM_000036,79
NM_018898,86
NM_001004333,80
NM_004162,114
NM_001252039,74
NM_002868,101
NM_014324,97
NM_006514,NaN
NM_001145847,125
NM_001008781,79
NM_024782,82
NM_001349118,99
NM_007059,82
NM_173854,79
NM_017836,80
NM_032148,110
NM_004976,83
NM_005506,99
NM_005505,92
NM_198476,102
NM_000757,83
NM_000758,84
NM_000759,97
NM_001304793,107
NM_004625,89
NM_058238,112
NM_022350,48
